                                              ,0                 ,ATE                   ,ATE (SE)              ,ATE 25%                ,ATE 75%               ,HR                ,HR (SE)               ,HR 25%            ,HR 75%            ,mean                  ,p-value
0                                             ,                  ,1.1244084419104183e-07,1.4200097098182596e-08,0.0                    ,0.0                   ,                  ,                      ,                  ,                  ,                      ,
1                                             ,                  ,0.00018685987743083388,6.855367701064097e-06 ,-9.5367431640625e-07   ,3.319978713989258e-05 ,                  ,                      ,                  ,                  ,                      ,
2                                             ,                  ,0.0007542431121692061 ,2.279320870002266e-05 ,-5.364418029785156e-07 ,0.00022120773792266846,                  ,                      ,                  ,                  ,                      ,
3                                             ,                  ,0.0006774074281565845 ,3.608811312005855e-05 ,-8.022785186767578e-05 ,7.478892803192139e-05 ,                  ,                      ,                  ,                  ,                      ,
4                                             ,                  ,0.0024176687002182007 ,7.592413749080151e-05 ,-1.537799835205078e-05 ,0.0012187361717224121 ,                  ,                      ,                  ,                  ,                      ,
5                                             ,                  ,0.002496006665751338  ,0.00011706238001352176,-0.0006909370422363281 ,0.0008932799100875854 ,                  ,                      ,                  ,                  ,                      ,
6                                             ,                  ,0.0033162443432956934 ,0.00016777620476204902,-0.0015859007835388184 ,0.0015666931867599487 ,                  ,                      ,                  ,                  ,                      ,
7                                             ,                  ,0.005255760159343481  ,0.00022908418031875044,-0.001503482460975647  ,0.003322601318359375  ,                  ,                      ,                  ,                  ,                      ,
8                                             ,                  ,0.008181707002222538  ,0.0003043274919036776 ,-0.0017340034246444702 ,0.0070415884256362915 ,                  ,                      ,                  ,                  ,                      ,
9                                             ,                  ,0.01705026440322399   ,0.0004010320990346372 ,-0.00012734532356262207,0.020340174436569214  ,                  ,                      ,                  ,                  ,                      ,
10                                            ,                  ,0.017862141132354736  ,0.0004581653338391334 ,-0.0008248835802078247 ,0.021935105323791504  ,                  ,                      ,                  ,                  ,                      ,
11                                            ,                  ,0.023234598338603973  ,0.0005280228215269744 ,-0.000532194972038269  ,0.031631991267204285  ,                  ,                      ,                  ,                  ,                      ,
12                                            ,                  ,0.030458075925707817  ,0.0005959309637546539 ,0.00023472309112548828 ,0.04366344213485718   ,                  ,                      ,                  ,                  ,                      ,
13                                            ,                  ,0.025388842448592186  ,0.0006226843106560409 ,-0.0029766112565994263 ,0.039706453680992126  ,                  ,                      ,                  ,                  ,                      ,
14                                            ,                  ,0.027630114927887917  ,0.0006533300038427114 ,-0.0033027976751327515 ,0.04793568700551987   ,                  ,                      ,                  ,                  ,                      ,
15                                            ,                  ,0.025432880967855453  ,0.0006729059969075024 ,-0.00556454062461853   ,0.047516390681266785  ,                  ,                      ,                  ,                  ,                      ,
16                                            ,                  ,0.03116578795015812   ,0.0006974768475629389 ,-0.0038083642721176147 ,0.05912394821643829   ,                  ,                      ,                  ,                  ,                      ,
17                                            ,                  ,0.011877814307808876  ,0.0006938134902156889 ,-0.01703442633152008   ,0.040015220642089844  ,                  ,                      ,                  ,                  ,                      ,
18                                            ,                  ,-0.008440820500254631 ,0.000696808856446296  ,-0.031866878271102905  ,0.018364883959293365  ,                  ,                      ,                  ,                  ,                      ,
19                                            ,                  ,0.004094205796718597  ,0.0007116803899407387 ,-0.025248438119888306  ,0.037351250648498535  ,                  ,                      ,                  ,                  ,                      ,
0                                             ,                  ,                      ,                      ,                       ,                      ,1.0               ,1.4292330874354775e-08,1.0               ,1.0               ,                      ,
1                                             ,                  ,                      ,                      ,                       ,                      ,1.0001904964447021,6.873655365779996e-06 ,0.9999990463256836,1.0000332593917847,                      ,
2                                             ,                  ,                      ,                      ,                       ,                      ,1.0005725622177124,1.6258161849691533e-05,0.9999995827674866,1.0002101063728333,                      ,
3                                             ,                  ,                      ,                      ,                       ,                      ,0.9999418258666992,1.586800135555677e-05 ,0.9998476207256317,0.9999957084655762,                      ,
4                                             ,                  ,                      ,                      ,                       ,                      ,1.0018178224563599,4.3779335101135075e-05,0.9999960064888   ,1.0012766420841217,                      ,
5                                             ,                  ,                      ,                      ,                       ,                      ,1.000209927558899 ,4.857867315877229e-05 ,0.9989020228385925,1.0000346004962921,                      ,
6                                             ,                  ,                      ,                      ,                       ,                      ,1.0010603666305542,6.042937093297951e-05 ,0.9991896599531174,1.0005972981452942,                      ,
7                                             ,                  ,                      ,                      ,                       ,                      ,1.002429485321045 ,7.913485023891553e-05 ,0.9997929781675339,1.002085030078888 ,                      ,
8                                             ,                  ,                      ,                      ,                       ,                      ,1.0039620399475098,0.00010929052223218605,0.9997110962867737,1.0048176646232605,                      ,
9                                             ,                  ,                      ,                      ,                       ,                      ,1.011581301689148 ,0.00016727075853850693,1.0005477666854858,1.0164998769760132,                      ,
10                                            ,                  ,                      ,                      ,                       ,                      ,1.0027134418487549,0.00011524818546604365,0.9986948072910309,1.0033519864082336,                      ,
11                                            ,                  ,                      ,                      ,                       ,                      ,1.009418249130249 ,0.00016430823598057032,1.0001884698867798,1.013621836900711 ,                      ,
12                                            ,                  ,                      ,                      ,                       ,                      ,1.0129064321517944,0.00018457787518855184,1.0007460117340088,1.017991542816162 ,                      ,
13                                            ,                  ,                      ,                      ,                       ,                      ,0.9979985952377319,0.0001447695103706792 ,0.9907656311988831,1.000258058309555 ,                      ,
14                                            ,                  ,                      ,                      ,                       ,                      ,1.0092757940292358,0.00018993070989381522,0.9995622634887695,1.0146344602108002,                      ,
15                                            ,                  ,                      ,                      ,                       ,                      ,1.0023730993270874,0.000155806599650532  ,0.9965124428272247,1.0048713982105255,                      ,
